    n, heap_cmp, heap_swaps, heap_time
 1300,    23913,      13137,     15513
 1301,    23942,      13148,     16014
 1302,    23957,      13167,     18015
 1303,    23983,      13180,     16514
 1304,    24000,      13191,     15514
 1305,    24017,      13195,     16013
 1306,    24040,      13216,     16013
 1307,    24067,      13223,     15512
 1308,    24086,      13237,     16012
 1309,    24111,      13248,     15513
 1310,    24125,      13263,     15513
 1311,    24152,      13263,     15513
 1312,    24176,      13288,     15514
 1313,    24198,      13300,     15513
 1314,    24224,      13303,     15513
 1315,    24251,      13322,     15513
 1316,    24276,      13338,     15513
 1317,    24301,      13341,     16013
 1318,    24315,      13354,     16013
 1319,    24336,      13356,     16014
 1320,    24349,      13373,     15513
 1321,    24365,      13377,     15512
 1322,    24387,      13394,     16013
 1323,    24414,      13408,     16014
 1324,    24430,      13417,     15533
 1325,    24459,      13428,     15513
 1326,    24478,      13443,     16013
 1327,    24503,      13456,     15514
 1328,    24527,      13468,     16013
 1329,    24543,      13478,     15513
 1330,    24569,      13496,     16013
 1331,    24583,      13499,     15513
 1332,    24604,      13511,     15513
 1333,    24629,      13521,     16013
 1334,    24651,      13536,     16013
 1335,    24675,      13549,     16014
 1336,    24696,      13563,     16513
 1337,    24723,      13580,     16013
 1338,    24746,      13592,     16013
 1339,    24771,      13604,     16013
 1340,    24788,      13611,     16014
 1341,    24813,      13624,     15513
 1342,    24827,      13637,     16013
 1343,    24849,      13644,     16514
 1344,    24880,      13671,     16014
 1345,    24901,      13673,     16013
 1346,    24920,      13684,     16013
 1347,    24938,      13695,     16013
 1348,    24960,      13706,     16013
 1349,    24992,      13721,     16513
 1350,    25006,      13724,     16513
 1351,    25023,      13743,     16014
 1352,    25051,      13757,     16513
 1353,    25076,      13768,     16013
 1354,    25092,      13790,     16514
 1355,    25116,      13797,     16012
 1356,    25131,      13802,     16514
 1357,    25153,      13814,     16514
 1358,    25172,      13821,     16514
 1359,    25193,      13830,     16013
 1360,    25207,      13843,     16012
 1361,    25240,      13866,     16514
 1362,    25265,      13873,     16514
 1363,    25274,      13874,     16514
 1364,    25294,      13885,     16013
 1365,    25320,      13893,     16014
 1366,    25341,      13914,     16513
 1367,    25361,      13921,     16514
 1368,    25393,      13937,     16013
 1369,    25421,      13958,     16514
 1370,    25427,      13964,     16014
 1371,    25461,      13982,     16514
 1372,    25468,      13982,     16514
 1373,    25492,      13995,     16013
 1374,    25515,      14010,     17014
 1375,    25539,      14017,     16514
 1376,    25551,      14032,     16513
 1377,    25588,      14052,     16514
 1378,    25599,      14059,     16013
 1379,    25628,      14062,     16514
 1380,    25645,      14080,     17014
 1381,    25677,      14091,     17014
 1382,    25691,      14104,     16515
 1383,    25710,      14108,     17014
 1384,    25732,      14126,     16012
 1385,    25764,      14152,     17013
 1386,    25783,      14155,     16514
 1387,    25801,      14158,     16514
 1388,    25824,      14172,     17014
 1389,    25834,      14178,     16513
 1390,    25862,      14189,     16514
 1391,    25890,      14210,     16515
 1392,    25913,      14219,     17014
 1393,    25942,      14234,     17014
 1394,    25950,      14240,     17014
 1395,    25970,      14252,     16515
 1396,    25997,      14269,     17514
 1397,    26016,      14278,     16514
 1398,    26040,      14291,     17014
 1399,    26066,      14302,     17015
 1400,    26090,      14317,     16513
 1401,    26114,      14334,     17014
 1402,    26136,      14346,     17014
 1403,    26158,      14355,     16514
 1404,    26179,      14366,     16514
 1405,    26205,      14381,     17013
 1406,    26223,      14391,     17014
 1407,    26241,      14398,     17015
 1408,    26258,      14407,     17014
 1409,    26277,      14424,     17014
 1410,    26310,      14435,     17015
 1411,    26325,      14452,     16514
 1412,    26349,      14462,     17014
 1413,    26373,      14477,     17014
 1414,    26386,      14483,     17014
 1415,    26410,      14494,     17014
 1416,    26432,      14513,     17513
 1417,    26461,      14524,     17014
 1418,    26484,      14541,     17015
 1419,    26501,      14548,     19016
 1420,    26511,      14549,     19015
 1421,    26541,      14567,     18014
 1422,    26560,      14582,     17515
 1423,    26580,      14593,     17516
 1424,    26607,      14609,     17514
 1425,    26630,      14618,     17015
 1426,    26649,      14635,     17515
 1427,    26672,      14642,     17014
 1428,    26695,      14657,     18016
 1429,    26717,      14664,     17514
 1430,    26736,      14679,     17514
 1431,    26755,      14688,     17514
 1432,    26783,      14703,     17515
 1433,    26813,      14722,     17513
 1434,    26828,      14732,     17013
 1435,    26850,      14741,     17514
 1436,    26864,      14744,     17014
 1437,    26893,      14765,     17513
 1438,    26907,      14774,     18015
 1439,    26926,      14783,     17515
 1440,    26955,      14796,     17514
 1441,    26974,      14803,     17515
 1442,    27002,      14820,     17514
 1443,    27019,      14828,     17514
 1444,    27039,      14843,     17014
 1445,    27066,      14854,     17515
 1446,    27082,      14862,     17014
 1447,    27108,      14879,     17014
 1448,    27126,      14882,     17515
 1449,    27153,      14903,     17514
 1450,    27173,      14914,     17514
 1451,    27183,      14918,     17013
 1452,    27206,      14929,     18015
 1453,    27232,      14943,     17515
 1454,    27251,      14952,     17514
 1455,    27280,      14975,     17514
 1456,    27292,      14982,     17515
 1457,    27324,      14993,     17514
 1458,    27333,      14999,     17514
 1459,    27359,      15012,     17515
 1460,    27378,      15029,     17513
 1461,    27410,      15048,     17515
 1462,    27430,      15055,     18014
 1463,    27454,      15067,     18016
 1464,    27475,      15080,     18015
 1465,    27494,      15093,     18014
 1466,    27516,      15106,     18016
 1467,    27536,      15109,     18016
 1468,    27555,      15126,     17515
 1469,    27575,      15133,     18014
 1470,    27605,      15150,     17513
 1471,    27626,      15163,     18015
 1472,    27649,      15176,     17515
 1473,    27676,      15183,     18016
 1474,    27698,      15197,     18015
 1475,    27717,      15208,     18014
 1476,    27740,      15229,     18016
 1477,    27758,      15232,     18016
 1478,    27776,      15244,     18014
 1479,    27798,      15254,     18014
 1480,    27816,      15268,     18014
 1481,    27849,      15277,     18515
 1482,    27866,      15288,     18014
 1483,    27891,      15296,     18015
 1484,    27905,      15309,     18014
 1485,    27927,      15326,     18515
 1486,    27945,      15333,     18015
 1487,    27963,      15342,     17515
 1488,    27990,      15357,     17515
 1489,    28009,      15366,     17515
 1490,    28029,      15380,     18014
 1491,    28055,      15395,     18515
 1492,    28076,      15404,     18516
 1493,    28095,      15413,     18015
 1494,    28117,      15426,     18015
 1495,    28144,      15439,     18016
 1496,    28156,      15450,     18515
 1497,    28183,      15463,     18015
 1498,    28202,      15469,     17515
 1499,    28224,      15477,     18515
 1500,    28244,      15496,     18516
 1501,    28275,      15502,     18515
 1502,    28294,      15515,     18015
 1503,    28311,      15524,     18015
 1504,    28335,      15540,     18015
 1505,    28359,      15546,     18516
 1506,    28378,      15565,     18015
 1507,    28401,      15580,     18515
 1508,    28419,      15587,     18515
 1509,    28439,      15592,     18515
 1510,    28466,      15615,     18515
 1511,    28486,      15619,     18515
 1512,    28510,      15629,     18015
 1513,    28524,      15641,     18516
 1514,    28555,      15663,     18516
 1515,    28577,      15669,     18015
 1516,    28592,      15680,     18515
 1517,    28617,      15689,     18514
 1518,    28641,      15703,     19016
 1519,    28664,      15719,     18516
 1520,    28680,      15714,     19016
 1521,    28705,      15738,     18515
 1522,    28725,      15743,     18015
 1523,    28748,      15760,     18516
 1524,    28764,      15767,     18516
 1525,    28790,      15790,     18015
 1526,    28810,      15793,     19517
 1527,    28836,      15800,     21016
 1528,    28852,      15815,     21018
 1529,    28877,      15827,     19016
 1530,    28905,      15843,     19016
 1531,    28915,      15851,     19016
 1532,    28934,      15867,     19016
 1533,    28969,      15877,     19016
 1534,    28980,      15891,     18516
 1535,    29006,      15896,     19016
 1536,    29029,      15915,     19016
 1537,    29052,      15928,     19016
 1538,    29069,      15939,     19016
 1539,    29092,      15942,     19016
 1540,    29121,      15972,     19016
 1541,    29132,      15968,     19016
 1542,    29151,      15982,     19516
 1543,    29180,      15998,     18515
 1544,    29201,      16009,     19016
 1545,    29220,      16015,     18515
 1546,    29234,      16031,     19515
 1547,    29265,      16045,     19015
 1548,    29283,      16052,     19516
 1549,    29309,      16064,     18517
 1550,    29337,      16076,     18514
 1551,    29352,      16087,     19015
 1552,    29379,      16108,     18514
 1553,    29391,      16119,     19016
 1554,    29420,      16123,     19016
 1555,    29441,      16128,     19518
 1556,    29458,      16146,     19016
 1557,    29483,      16156,     19015
 1558,    29506,      16170,     19516
 1559,    29531,      16180,     18516
 1560,    29548,      16191,     19516
 1561,    29563,      16206,     19516
 1562,    29586,      16217,     19016
 1563,    29608,      16228,     19017
 1564,    29632,      16239,     19516
 1565,    29654,      16254,     19015
 1566,    29678,      16263,     19015
 1567,    29701,      16283,     19016
 1568,    29719,      16286,     19016
 1569,    29739,      16295,     19016
 1570,    29763,      16308,     19516
 1571,    29784,      16320,     19016
 1572,    29795,      16335,     19016
 1573,    29825,      16347,     19516
 1574,    29846,      16354,     19516
 1575,    29874,      16373,     19516
 1576,    29891,      16384,     19516
 1577,    29915,      16396,     19516
 1578,    29934,      16407,     22519
 1579,    29959,      16424,     20017
 1580,    29976,      16431,     20018
 1581,    30007,      16450,     19515
 1582,    30025,      16456,     19515
 1583,    30044,      16468,     19516
 1584,    30064,      16480,     19517
 1585,    30090,      16496,     19517
 1586,    30103,      16504,     19516
 1587,    30129,      16517,     19016
 1588,    30149,      16528,     20015
 1589,    30168,      16540,     19516
 1590,    30199,      16553,     20016
 1591,    30224,      16564,     21018
 1592,    30235,      16570,     19516
 1593,    30254,      16582,     19516
 1594,    30278,      16595,     20016
 1595,    30302,      16606,     19516
 1596,    30320,      16615,     19516
 1597,    30347,      16626,     19517
 1598,    30369,      16645,     20018
 1599,    30396,      16656,     20016
 1600,    30409,      16659,     20018
 1601,    30433,      16681,     19516
 1602,    30449,      16692,     20016
 1603,    30476,      16699,     19516
 1604,    30494,      16704,     20017
 1605,    30514,      16711,     21018
 1606,    30539,      16734,     22018
 1607,    30566,      16752,     20518
 1608,    30587,      16767,     20016
 1609,    30605,      16763,     20017
 1610,    30626,      16777,     20016
 1611,    30653,      16794,     19516
 1612,    30657,      16799,     20017
 1613,    30693,      16811,     20017
 1614,    30708,      16824,     19516
 1615,    30738,      16845,     20518
 1616,    30750,      16843,     19516
 1617,    30784,      16865,     20017
 1618,    30799,      16879,     20519
 1619,    30815,      16886,     20017
 1620,    30837,      16897,     19517
 1621,    30864,      16910,     20517
 1622,    30887,      16927,     20517
 1623,    30907,      16937,     20517
 1624,    30931,      16948,     20016
 1625,    30958,      16960,     20017
 1626,    30974,      16974,     19516
 1627,    30992,      16979,     20517
 1628,    31018,      16991,     20017
 1629,    31046,      17015,     20016
 1630,    31064,      17026,     20518
 1631,    31089,      17039,     20517
 1632,    31101,      17041,     20016
 1633,    31134,      17064,     20017
 1634,    31155,      17069,     20017
 1635,    31173,      17084,     20017
 1636,    31189,      17090,     20517
 1637,    31212,      17107,     20518
 1638,    31237,      17123,     20517
 1639,    31255,      17131,     20017
 1640,    31284,      17143,     20517
 1641,    31297,      17150,     21017
 1642,    31322,      17169,     20517
 1643,    31353,      17180,     20017
 1644,    31368,      17194,     20017
 1645,    31394,      17205,     20017
 1646,    31406,      17214,     20017
 1647,    31435,      17223,     21018
 1648,    31460,      17232,     20017
 1649,    31482,      17245,     20517
 1650,    31503,      17267,     20017
 1651,    31525,      17277,     20016
 1652,    31544,      17292,     20518
 1653,    31566,      17301,     20517
 1654,    31587,      17315,     20517
 1655,    31615,      17325,     20517
 1656,    31625,      17326,     20016
 1657,    31655,      17339,     21018
 1658,    31674,      17363,     20017
 1659,    31689,      17354,     20517
 1660,    31708,      17376,     20518
 1661,    31731,      17388,     20516
 1662,    31755,      17397,     20017
 1663,    31788,      17414,     20016
 1664,    31803,      17419,     20518
 1665,    31821,      17438,     21017
 1666,    31839,      17452,     21018
 1667,    31861,      17458,     20518
 1668,    31887,      17474,     21018
 1669,    31917,      17490,     21018
 1670,    31938,      17497,     20517
 1671,    31951,      17505,     20517
 1672,    31973,      17523,     20517
 1673,    31987,      17530,     20518
 1674,    32014,      17549,     21017
 1675,    32038,      17561,     21017
 1676,    32059,      17567,     20518
 1677,    32080,      17578,     20516
 1678,    32109,      17595,     21018
 1679,    32123,      17600,     20517
 1680,    32149,      17616,     20517
 1681,    32165,      17623,     21017
 1682,    32186,      17634,     21018
 1683,    32212,      17653,     21018
 1684,    32238,      17668,     21518
 1685,    32258,      17682,     21018
 1686,    32282,      17691,     20517
 1687,    32305,      17697,     20518
 1688,    32317,      17716,     20518
 1689,    32347,      17727,     21018
 1690,    32364,      17741,     21018
 1691,    32384,      17748,     21018
 1692,    32401,      17757,     21017
 1693,    32428,      17769,     21018
 1694,    32453,      17783,     21018
 1695,    32486,      17792,     21018
 1696,    32494,      17812,     20517
 1697,    32511,      17817,     21018
 1698,    32537,      17832,     20518
 1699,    32559,      17842,     20517
 1700,    32582,      17854,     21018
 1701,    32604,      17865,     20517
 1702,    32627,      17879,     21017
 1703,    32648,      17891,     20516
 1704,    32673,      17901,     20517
 1705,    32686,      17907,     20517
 1706,    32711,      17927,     20517
 1707,    32740,      17940,     20517
 1708,    32759,      17952,     20517
 1709,    32785,      17958,     21017
 1710,    32799,      17974,     21018
 1711,    32825,      17988,     20518
 1712,    32832,      17992,     20517
 1713,    32854,      18002,     21519
 1714,    32878,      18011,     21518
 1715,    32901,      18027,     21019
 1716,    32921,      18038,     21517
 1717,    32952,      18054,     21518
 1718,    32973,      18066,     21018
 1719,    32996,      18080,     21017
 1720,    33014,      18092,     21018
 1721,    33035,      18094,     21017
 1722,    33056,      18114,     20518
 1723,    33079,      18126,     20517
 1724,    33101,      18137,     21517
 1725,    33126,      18143,     21518
 1726,    33146,      18162,     21518
 1727,    33169,      18175,     21017
 1728,    33193,      18184,     21018
 1729,    33206,      18194,     21018
 1730,    33235,      18207,     21018
 1731,    33258,      18216,     21518
 1732,    33284,      18234,     21518
 1733,    33301,      18238,     21018
 1734,    33320,      18255,     21517
 1735,    33341,      18265,     21017
 1736,    33365,      18278,     21018
 1737,    33378,      18290,     21018
 1738,    33406,      18307,     22018
 1739,    33432,      18319,     22018
 1740,    33454,      18323,     21017
 1741,    33473,      18337,     22018
 1742,    33489,      18344,     21518
 1743,    33517,      18365,     21518
 1744,    33534,      18377,     21517
 1745,    33559,      18389,     21517
 1746,    33578,      18398,     21017
 1747,    33613,      18414,     22019
 1748,    33629,      18426,     22019
 1749,    33644,      18429,     21518
 1750,    33665,      18445,     22019
 1751,    33694,      18461,     21518
 1752,    33710,      18465,     21518
 1753,    33736,      18480,     21518
 1754,    33756,      18492,     21517
 1755,    33769,      18498,     21518
 1756,    33800,      18514,     22018
 1757,    33822,      18528,     21519
 1758,    33848,      18543,     21518
 1759,    33862,      18546,     21519
 1760,    33888,      18569,     21517
 1761,    33906,      18570,     21519
 1762,    33925,      18583,     22018
 1763,    33947,      18588,     22018
 1764,    33980,      18613,     22020
 1765,    34001,      18619,     22019
 1766,    34017,      18640,     22018
 1767,    34040,      18643,     21518
 1768,    34050,      18655,     22018
 1769,    34079,      18666,     22019
 1770,    34099,      18665,     21518
 1771,    34123,      18680,     22518
 1772,    34146,      18698,     21519
 1773,    34170,      18709,     21518
 1774,    34187,      18724,     21518
 1775,    34214,      18735,     21517
 1776,    34237,      18751,     21518
 1777,    34263,      18767,     21518
 1778,    34276,      18771,     21517
 1779,    34298,      18786,     22018
 1780,    34319,      18794,     21518
 1781,    34344,      18801,     21518
 1782,    34373,      18821,     22520
 1783,    34390,      18824,     22518
 1784,    34408,      18841,     22019
 1785,    34426,      18850,     22519
 1786,    34452,      18868,     22019
 1787,    34468,      18874,     21518
 1788,    34501,      18887,     22519
 1789,    34517,      18894,     22019
 1790,    34542,      18910,     22018
 1791,    34566,      18927,     22019
 1792,    34576,      18930,     22018
 1793,    34588,      18934,     22019
 1794,    34617,      18951,     21518
 1795,    34644,      18968,     22018
 1796,    34662,      18981,     22020
 1797,    34697,      18992,     22019
 1798,    34708,      19004,     22519
 1799,    34734,      19017,     22020
 1800,    34760,      19026,     22517
 1801,    34772,      19028,     22018
 1802,    34799,      19057,     23018
 1803,    34826,      19069,     24520
 1804,    34849,      19084,     22519
 1805,    34870,      19088,     22519
 1806,    34883,      19097,     23020
 1807,    34906,      19115,     23020
 1808,    34926,      19122,     23520
 1809,    34950,      19138,     23019
 1810,    34968,      19146,     22519
 1811,    34998,      19164,     22519
 1812,    35019,      19170,     23019
 1813,    35045,      19189,     22519
 1814,    35064,      19200,     23020
 1815,    35085,      19210,     23020
 1816,    35102,      19213,     23020
 1817,    35128,      19224,     22019
 1818,    35153,      19251,     22519
 1819,    35171,      19252,     22519
 1820,    35194,      19264,     23020
 1821,    35227,      19280,     23019
 1822,    35243,      19293,     22520
 1823,    35262,      19303,     23019
 1824,    35278,      19318,     23018
 1825,    35294,      19321,     24020
 1826,    35319,      19338,     23020
 1827,    35339,      19351,     22518
 1828,    35362,      19366,     22018
 1829,    35399,      19373,     22519
 1830,    35414,      19390,     22520
 1831,    35430,      19400,     23019
 1832,    35452,      19410,     23019
 1833,    35477,      19415,     22519
 1834,    35501,      19435,     22520
 1835,    35530,      19444,     23019
 1836,    35546,      19458,     23020
 1837,    35565,      19471,     23020
 1838,    35581,      19482,     22518
 1839,    35608,      19501,     22518
 1840,    35630,      19507,     23019
 1841,    35642,      19514,     23020
 1842,    35675,      19537,     22520
 1843,    35691,      19542,     22519
 1844,    35719,      19561,     23019
 1845,    35741,      19572,     23019
 1846,    35753,      19579,     22519
 1847,    35781,      19591,     23519
 1848,    35805,      19606,     23019
 1849,    35820,      19606,     23019
 1850,    35835,      19616,     23019
 1851,    35865,      19628,     23019
 1852,    35886,      19644,     23018
 1853,    35901,      19653,     23520
 1854,    35933,      19670,     23019
 1855,    35952,      19683,     23019
 1856,    35965,      19692,     22519
 1857,    35989,      19709,     23019
 1858,    36016,      19717,     23020
 1859,    36037,      19725,     22520
 1860,    36052,      19744,     23018
 1861,    36084,      19757,     23020
 1862,    36101,      19763,     23020
 1863,    36126,      19777,     22519
 1864,    36134,      19781,     23019
 1865,    36170,      19801,     23019
 1866,    36190,      19817,     23020
 1867,    36208,      19824,     23020
 1868,    36230,      19839,     23519
 1869,    36252,      19847,     23519
 1870,    36269,      19858,     23519
 1871,    36297,      19873,     23019
 1872,    36314,      19883,     23520
 1873,    36333,      19883,     22518
 1874,    36358,      19898,     22518
 1875,    36385,      19909,     23019
 1876,    36409,      19929,     23019
 1877,    36421,      19938,     23020
 1878,    36448,      19951,     22518
 1879,    36475,      19964,     23520
 1880,    36494,      19977,     23520
 1881,    36517,      19989,     23020
 1882,    36544,      20002,     23520
 1883,    36555,      20005,     23519
 1884,    36583,      20025,     23519
 1885,    36602,      20032,     23520
 1886,    36622,      20048,     23520
 1887,    36644,      20057,     22518
 1888,    36659,      20071,     23020
 1889,    36676,      20081,     23520
 1890,    36703,      20094,     23519
 1891,    36718,      20096,     23020
 1892,    36746,      20107,     23520
 1893,    36769,      20123,     23519
 1894,    36792,      20133,     23020
 1895,    36813,      20139,     24020
 1896,    36834,      20160,     23520
 1897,    36853,      20167,     23019
 1898,    36883,      20187,     23019
 1899,    36906,      20198,     23019
 1900,    36918,      20205,     23020
 1901,    36939,      20214,     23020
 1902,    36965,      20231,     23519
 1903,    36986,      20243,     23520
 1904,    37006,      20251,     23520
 1905,    37033,      20269,     23519
 1906,    37043,      20269,     23520
 1907,    37072,      20293,     23019
 1908,    37089,      20295,     23020
 1909,    37112,      20309,     23019
 1910,    37136,      20326,     24521
 1911,    37159,      20333,     24521
 1912,    37175,      20348,     24520
 1913,    37199,      20361,     24020
 1914,    37219,      20374,     24019
 1915,    37242,      20377,     23521
 1916,    37266,      20391,     24019
 1917,    37288,      20408,     24021
 1918,    37307,      20420,     24520
 1919,    37331,      20426,     25021
 1920,    37345,      20435,     25521
 1921,    37367,      20450,     24520
 1922,    37395,      20471,     25022
 1923,    37415,      20472,     25022
 1924,    37438,      20489,     24020
 1925,    37464,      20500,     28524
 1926,    37484,      20515,     24019
 1927,    37496,      20512,     23520
 1928,    37520,      20532,     24521
 1929,    37546,      20543,     24020
 1930,    37572,      20554,     24021
 1931,    37590,      20562,     24520
 1932,    37609,      20579,     24020
 1933,    37633,      20586,     24020
 1934,    37651,      20597,     24021
 1935,    37667,      20604,     24021
 1936,    37692,      20622,     24020
 1937,    37711,      20635,     24020
 1938,    37733,      20651,     24521
 1939,    37756,      20660,     24020
 1940,    37772,      20674,     24021
 1941,    37803,      20682,     24520
 1942,    37828,      20698,     25021
 1943,    37849,      20703,     24520
 1944,    37871,      20722,     23520
 1945,    37897,      20728,     24020
 1946,    37910,      20743,     24020
 1947,    37937,      20756,     24019
 1948,    37958,      20767,     23520
 1949,    37984,      20775,     24020
 1950,    37996,      20788,     24521
 1951,    38025,      20801,     24019
 1952,    38042,      20819,     24520
 1953,    38068,      20829,     24521
 1954,    38090,      20840,     24521
 1955,    38112,      20850,     24019
 1956,    38132,      20862,     24021
 1957,    38152,      20870,     24520
 1958,    38173,      20890,     24020
 1959,    38198,      20896,     24521
 1960,    38217,      20902,     24521
 1961,    38239,      20916,     24521
 1962,    38260,      20940,     24520
 1963,    38277,      20939,     24020
 1964,    38298,      20949,     24521
 1965,    38325,      20964,     24020
 1966,    38350,      20977,     24021
 1967,    38364,      20980,     25021
 1968,    38383,      20998,     25021
 1969,    38404,      21011,     24520
 1970,    38436,      21029,     24519
 1971,    38453,      21039,     25022
 1972,    38478,      21047,     24522
 1973,    38506,      21061,     24021
 1974,    38516,      21070,     25020
 1975,    38545,      21085,     25021
 1976,    38572,      21110,     24521
 1977,    38593,      21113,     24520
 1978,    38614,      21129,     25022
 1979,    38626,      21133,     24020
 1980,    38648,      21144,     24521
 1981,    38662,      21148,     24520
 1982,    38690,      21163,     24020
 1983,    38718,      21176,     24519
 1984,    38733,      21186,     24520
 1985,    38755,      21197,     25020
 1986,    38778,      21213,     24521
 1987,    38799,      21222,     24521
 1988,    38821,      21235,     25020
 1989,    38846,      21244,     25020
 1990,    38868,      21261,     25022
 1991,    38892,      21272,     24520
 1992,    38894,      21276,     24520
 1993,    38921,      21282,     24521
 1994,    38948,      21307,     25521
 1995,    38986,      21320,     25021
 1996,    38994,      21329,     25523
 1997,    39022,      21346,     25521
 1998,    39049,      21360,     25522
 1999,    39075,      21378,     25521
 2000,    39078,      21379,     24522
 2001,    39104,      21392,     24519
 2002,    39123,      21402,     24520
 2003,    39144,      21412,     25522
 2004,    39165,      21425,     25521
 2005,    39185,      21436,     25022
 2006,    39212,      21452,     25021
 2007,    39230,      21464,     24520
 2008,    39249,      21477,     24521
 2009,    39287,      21489,     25521
 2010,    39298,      21498,     24521
 2011,    39321,      21506,     25521
 2012,    39344,      21522,     25021
 2013,    39367,      21534,     25021
 2014,    39388,      21550,     25021
 2015,    39404,      21551,     25022
 2016,    39433,      21562,     25521
 2017,    39448,      21578,     25020
 2018,    39466,      21583,     25521
 2019,    39494,      21598,     25022
 2020,    39514,      21613,     24521
 2021,    39540,      21634,     25521
 2022,    39556,      21633,     25021
 2023,    39570,      21634,     25021
 2024,    39597,      21654,     25021
 2025,    39615,      21661,     25022
 2026,    39640,      21678,     25021
 2027,    39658,      21682,     26022
 2028,    39685,      21702,     25521
 2029,    39710,      21715,     25021
 2030,    39721,      21716,     25522
 2031,    39749,      21737,     26022
 2032,    39778,      21756,     26022
 2033,    39796,      21756,     26022
 2034,    39811,      21773,     26022
 2035,    39841,      21785,     25522
 2036,    39857,      21790,     25021
 2037,    39882,      21798,     26021
 2038,    39905,      21819,     25021
 2039,    39923,      21827,     25020
 2040,    39951,      21845,     25521
 2041,    39972,      21853,     25522
 2042,    39993,      21867,     26021
 2043,    40015,      21879,     25520
 2044,    40034,      21890,     25521
 2045,    40057,      21899,     26022
 2046,    40072,      21912,     25521
 2047,    40100,      21924,     25522
 2048,    40122,      21940,     30025
 2049,    40139,      21943,     26021
 2050,    40168,      21961,     26022
 2051,    40182,      21969,     26022
 2052,    40215,      21989,     26021
 2053,    40245,      22001,     26523
 2054,    40268,      22015,     26522
 2055,    40291,      22029,     26522
 2056,    40306,      22036,     26022
 2057,    40340,      22057,     26522
 2058,    40356,      22063,     27024
 2059,    40370,      22074,     26022
 2060,    40400,      22087,     26021
 2061,    40427,      22102,     26023
 2062,    40451,      22114,     26522
 2063,    40476,      22124,     26021
 2064,    40494,      22134,     26023
 2065,    40513,      22145,     26020
 2066,    40541,      22164,     26022
 2067,    40560,      22172,     26029
 2068,    40591,      22193,     26522
 2069,    40615,      22207,     28525
 2070,    40632,      22215,     26522
 2071,    40652,      22214,     26522
 2072,    40675,      22235,     26523
 2073,    40702,      22238,     26523
 2074,    40728,      22256,     26521
 2075,    40754,      22270,     26523
 2076,    40765,      22272,     26022
 2077,    40792,      22295,     26522
 2078,    40820,      22313,     26522
 2079,    40843,      22327,     26022
 2080,    40875,      22341,     26021
 2081,    40893,      22349,     26022
 2082,    40912,      22367,     26023
 2083,    40940,      22378,     26022
 2084,    40959,      22387,     26022
 2085,    40986,      22404,     26523
 2086,    41003,      22410,     27523
 2087,    41034,      22423,     29525
 2088,    41064,      22444,     26522
 2089,    41079,      22450,     26523
 2090,    41109,      22470,     26523
 2091,    41133,      22487,     26022
 2092,    41151,      22497,     27023
 2093,    41180,      22507,     27524
 2094,    41199,      22514,     27023
 2095,    41224,      22528,     26022
 2096,    41239,      22526,     26522
 2097,    41266,      22544,     26523
 2098,    41300,      22574,     26521
 2099,    41316,      22585,     26521
 2100,    41346,      22599,     26522
 2101,    41362,      22607,     27023
 2102,    41395,      22621,     27024
 2103,    41415,      22632,     27023
 2104,    41438,      22648,     27523
 2105,    41463,      22661,     26522
 2106,    41485,      22672,     26522
 2107,    41509,      22684,     26022
 2108,    41529,      22692,     26022
 2109,    41551,      22711,     26523
 2110,    41583,      22725,     26021
 2111,    41613,      22740,     26022
 2112,    41618,      22742,     27023
 2113,    41660,      22771,     26523
 2114,    41678,      22775,     26522
 2115,    41696,      22786,     26521
 2116,    41723,      22801,     26522
 2117,    41747,      22813,     26022
 2118,    41764,      22819,     26022
 2119,    41799,      22833,     26522
 2120,    41811,      22845,     26523
 2121,    41841,      22862,     27022
 2122,    41856,      22870,     26523
 2123,    41883,      22882,     26522
 2124,    41909,      22903,     27022
 2125,    41935,      22911,     26021
 2126,    41958,      22928,     27022
 2127,    41988,      22939,     26523
 2128,    41989,      22938,     27523
 2129,    42026,      22963,     26522
 2130,    42056,      22981,     26021
 2131,    42078,      22990,     26523
 2132,    42095,      23003,     27023
 2133,    42124,      23008,     27023
 2134,    42138,      23018,     27023
 2135,    42172,      23037,     27022
 2136,    42203,      23056,     27523
 2137,    42225,      23059,     26523
 2138,    42235,      23069,     26022
 2139,    42261,      23081,     26522
 2140,    42291,      23103,     26523
 2141,    42319,      23117,     27523
 2142,    42345,      23129,     27024
 2143,    42368,      23141,     26522
 2144,    42390,      23153,     26523
 2145,    42416,      23166,     27024
 2146,    42440,      23187,     26523
 2147,    42456,      23203,     27023
 2148,    42482,      23213,     27022
 2149,    42506,      23225,     27022
 2150,    42526,      23236,     27523
 2151,    42550,      23247,     27524
 2152,    42577,      23260,     27024
 2153,    42605,      23275,     27523
 2154,    42625,      23290,     27523
 2155,    42647,      23290,     27523
 2156,    42665,      23306,     27022
 2157,    42692,      23320,     29025
 2158,    42715,      23329,     27523
 2159,    42745,      23346,     28023
 2160,    42765,      23359,     28024
 2161,    42794,      23380,     27023
 2162,    42812,      23387,     27524
 2163,    42839,      23403,     28024
 2164,    42856,      23406,     28023
 2165,    42884,      23431,     27523
 2166,    42902,      23444,     28023
 2167,    42933,      23455,     27022
 2168,    42959,      23475,     27523
 2169,    42978,      23478,     27023
 2170,    43002,      23485,     27022
 2171,    43032,      23506,     27522
 2172,    43043,      23517,     28023
